,Reference Number,Easting,Northing,Number of Vehicles,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Sex of Casualty,Age of Casuality,Speed,Type of Vehicle,Casualty Severity
2263,110526773.0,427473.0,435840.0,1.0,2011-11-15,20.0,2,1,2,1,1,0,27,80.0,14,2
2264,110526698.0,427591.0,428004.0,1.0,2011-11-16,17.0,4,1,1,1,1,0,72,45.0,1,2
2265,110526854.0,427456.0,436298.0,2.0,2011-11-16,3.0,4,1,2,1,0,1,34,15.0,10,1
2266,110526854.0,427456.0,436298.0,2.0,2011-11-16,3.0,4,1,2,1,1,1,46,25.0,10,1
2267,110527061.0,435230.0,434813.0,2.0,2011-11-16,22.0,0,1,2,1,0,1,44,55.0,2,2
2268,110527061.0,435230.0,434813.0,2.0,2011-11-16,22.0,0,1,2,1,0,1,36,80.0,2,2
2269,110534726.0,429938.0,432645.0,1.0,2011-11-16,17.0,4,1,1,1,2,0,28,85.0,2,2
2270,110527442.0,424235.0,428223.0,2.0,2011-11-17,8.0,0,1,4,1,0,1,35,70.0,2,2
2271,110528538.0,430089.0,431277.0,2.0,2011-11-17,9.0,0,1,4,1,0,1,33,55.0,12,2
2272,110540508.0,425051.0,434289.0,2.0,2011-11-17,8.0,0,1,4,1,2,1,34,10.0,2,2
2273,110529189.0,425364.0,427854.0,2.0,2011-11-18,7.0,0,1,4,1,0,1,18,25.0,10,2
2274,110529296.0,430324.0,433285.0,1.0,2011-11-18,8.0,4,1,4,1,1,1,44,5.0,1,2
2275,110529387.0,434854.0,429070.0,1.0,2011-11-18,7.0,0,1,4,1,0,1,57,35.0,2,2
2276,110529751.0,420163.0,445595.0,1.0,2011-11-18,10.0,2,1,4,1,0,0,81,80.0,6,2
2277,110529822.0,428424.0,435592.0,1.0,2011-11-18,13.0,4,1,4,1,2,0,4,55.0,2,2
2278,110529822.0,428424.0,435592.0,1.0,2011-11-18,13.0,4,1,4,1,0,0,42,80.0,2,2
2279,110530314.0,441345.0,431949.0,2.0,2011-11-18,13.0,0,1,4,1,0,1,50,70.0,3,2
2280,110530314.0,441345.0,431949.0,2.0,2011-11-18,13.0,0,1,4,1,1,1,73,70.0,3,2
2281,110530314.0,441345.0,431949.0,2.0,2011-11-18,13.0,0,1,4,1,0,1,70,45.0,9,0
2282,110530438.0,431554.0,433621.0,2.0,2011-11-18,16.0,0,1,4,1,0,1,25,45.0,2,2
2283,110530732.0,430063.0,433770.0,1.0,2011-11-18,21.0,4,1,2,1,2,0,26,55.0,2,2
2284,110532548.0,423302.0,434732.0,2.0,2011-11-18,20.0,4,1,2,1,0,1,23,20.0,2,2
2285,110532548.0,423302.0,434732.0,2.0,2011-11-18,20.0,4,1,2,1,1,1,19,5.0,2,2
2286,110542018.0,430338.0,431889.0,4.0,2011-11-18,15.0,3,1,4,1,0,1,24,80.0,2,2
2287,110530743.0,429228.0,430948.0,2.0,2011-11-19,1.0,4,1,1,1,1,1,24,65.0,2,2
2288,110531156.0,430415.0,433705.0,1.0,2011-11-19,7.0,4,1,4,1,0,1,49,15.0,14,2
2289,110531156.0,430415.0,433705.0,1.0,2011-11-19,7.0,4,1,4,1,2,1,28,15.0,14,1
2290,110531243.0,429507.0,425622.0,2.0,2011-11-19,11.0,4,1,4,1,1,0,79,85.0,1,2
2291,110531243.0,429507.0,425622.0,2.0,2011-11-19,11.0,4,1,4,1,1,0,79,15.0,1,2
2292,110531243.0,429507.0,425622.0,2.0,2011-11-19,11.0,4,1,4,1,1,0,71,45.0,1,2
2293,110531441.0,436468.0,429154.0,2.0,2011-11-19,10.0,4,1,4,1,0,1,53,5.0,8,2
2294,110531766.0,430669.0,433450.0,2.0,2011-11-19,18.0,4,1,1,1,0,1,19,5.0,8,2
2295,110531920.0,426949.0,433432.0,1.0,2011-11-19,17.0,4,1,1,1,0,1,17,5.0,10,2
2296,110531923.0,429699.0,425675.0,1.0,2011-11-19,14.0,0,1,4,1,1,0,75,99.0,1,2
2297,110532112.0,424929.0,427637.0,2.0,2011-11-20,0.0,0,1,2,1,0,1,47,10.0,2,2
2298,110532112.0,424929.0,427637.0,2.0,2011-11-20,0.0,0,1,2,1,0,1,36,25.0,2,2
2299,110532894.0,431270.0,429487.0,1.0,2011-11-20,16.0,4,1,4,1,1,0,5,25.0,1,2
2300,110080616.0,435757.0,436187.0,4.0,2011-11-21,17.0,4,3,2,1,0,0,39,99.0,2,2
2301,110080616.0,435757.0,436187.0,4.0,2011-11-21,17.0,4,3,2,1,0,0,49,10.0,2,2
2302,110080616.0,435757.0,436187.0,4.0,2011-11-21,17.0,4,3,2,1,0,1,37,80.0,3,2
2303,110533575.0,427530.0,438605.0,2.0,2011-11-21,8.0,0,1,4,1,0,0,34,45.0,2,2
2304,110533701.0,422235.0,433538.0,1.0,2011-11-21,8.0,2,1,4,1,2,0,12,20.0,2,2
2305,110533751.0,428085.0,435385.0,2.0,2011-11-21,8.0,4,3,4,2,0,1,46,35.0,10,2
2306,110534594.0,431520.0,435143.0,2.0,2011-11-21,13.0,0,1,4,1,0,0,30,5.0,2,2
2307,110534622.0,438557.0,429958.0,2.0,2011-11-21,15.0,4,3,4,1,2,0,12,10.0,3,2
2308,110534718.0,421588.0,433554.0,2.0,2011-11-21,18.0,4,1,2,1,0,1,15,85.0,12,2
2309,110535154.0,426899.0,439313.0,2.0,2011-11-22,7.0,0,1,4,1,0,1,48,65.0,2,2
2310,110535580.0,442167.0,445086.0,1.0,2011-11-22,10.0,4,3,4,3,2,1,16,99.0,2,2
2311,110536034.0,430744.0,438914.0,1.0,2011-11-22,14.0,4,1,4,1,1,0,7,45.0,1,2
2312,110536781.0,433173.0,435235.0,2.0,2011-11-22,13.0,4,1,4,1,0,1,23,35.0,2,2
2313,110538007.0,429964.0,428088.0,2.0,2011-11-22,19.0,4,1,2,1,0,1,34,65.0,12,2
2314,110536894.0,432311.0,425990.0,2.0,2011-11-23,7.0,3,1,4,1,0,0,39,10.0,2,2
2315,110538101.0,429916.0,439610.0,1.0,2011-11-23,17.0,4,1,2,1,2,1,18,25.0,3,2
2316,110538258.0,424473.0,428078.0,2.0,2011-11-23,21.0,0,1,1,1,0,1,20,85.0,2,2
2317,110538258.0,424473.0,428078.0,2.0,2011-11-23,21.0,0,1,1,1,0,1,39,25.0,2,2
2318,110538291.0,435049.0,432592.0,1.0,2011-11-23,22.0,4,1,1,1,0,0,20,25.0,2,2
2319,110538291.0,435049.0,432592.0,1.0,2011-11-23,22.0,4,1,1,1,1,0,18,95.0,2,2
2320,110538291.0,435049.0,432592.0,1.0,2011-11-23,22.0,4,1,1,1,1,1,18,95.0,2,2
2321,110538495.0,431967.0,432688.0,2.0,2011-11-23,11.0,4,1,4,1,0,0,33,85.0,2,2
2322,110538495.0,431967.0,432688.0,2.0,2011-11-23,11.0,4,1,4,1,0,0,36,35.0,2,2
2323,110538520.0,429599.0,432560.0,2.0,2011-11-23,10.0,4,1,4,1,0,1,32,60.0,3,2
2324,110546165.0,430967.0,435788.0,1.0,2011-11-23,17.0,4,1,2,1,2,0,17,85.0,2,2
2325,110538667.0,425913.0,436255.0,2.0,2011-11-24,8.0,0,1,4,1,0,1,38,65.0,12,2
2326,110538944.0,430309.0,434764.0,1.0,2011-11-24,9.0,4,1,4,1,1,0,34,10.0,1,2
2327,110538944.0,430309.0,434764.0,1.0,2011-11-24,9.0,4,1,4,1,1,0,48,85.0,1,2
2328,110538988.0,433270.0,436216.0,2.0,2011-11-24,10.0,0,1,4,1,0,1,23,15.0,12,2
2329,110539793.0,420046.0,435659.0,2.0,2011-11-24,17.0,4,1,2,1,0,0,30,80.0,2,2
2330,110539793.0,420046.0,435659.0,2.0,2011-11-24,17.0,4,1,2,1,0,1,17,60.0,12,2
2331,110539908.0,420023.0,437083.0,2.0,2011-11-24,19.0,0,1,2,1,0,0,61,65.0,2,2
2332,110539908.0,420023.0,437083.0,2.0,2011-11-24,19.0,0,1,2,1,0,0,57,70.0,2,2
2333,110540366.0,429647.0,432928.0,2.0,2011-11-25,7.0,4,3,4,1,0,1,28,65.0,12,2
2334,110540687.0,430716.0,435008.0,3.0,2011-11-25,9.0,0,3,4,4,0,0,27,5.0,2,2
2335,110540687.0,430716.0,435008.0,3.0,2011-11-25,9.0,0,3,4,4,1,1,26,70.0,2,2
2336,110541468.0,431284.0,432352.0,2.0,2011-11-25,14.0,0,1,4,1,0,1,51,10.0,2,2
2337,110541468.0,431284.0,432352.0,2.0,2011-11-25,14.0,0,1,4,1,1,0,40,20.0,2,2
2338,110541545.0,432297.0,426148.0,2.0,2011-11-25,17.0,3,3,2,1,0,0,20,70.0,2,2
2339,110541566.0,438415.0,445936.0,1.0,2011-11-25,16.0,4,3,2,1,2,0,9,20.0,2,2
2340,110542116.0,438766.0,445940.0,2.0,2011-11-25,12.0,0,3,4,1,0,1,69,60.0,9,2
2341,110541969.0,427915.0,435333.0,5.0,2011-11-26,0.0,4,3,2,1,0,1,47,15.0,2,2
2342,110542330.0,432924.0,429699.0,1.0,2011-11-26,9.0,0,1,4,1,0,1,47,85.0,2,0
2343,110542566.0,441341.0,433578.0,2.0,2011-11-26,13.0,4,1,4,1,0,0,51,99.0,2,2
2344,110542982.0,437156.0,433475.0,2.0,2011-11-26,14.0,0,3,4,5,0,1,51,85.0,2,2
2345,110542982.0,437156.0,433475.0,2.0,2011-11-26,14.0,0,3,4,5,0,0,31,25.0,2,2
2346,110542982.0,437156.0,433475.0,2.0,2011-11-26,14.0,0,3,4,5,1,1,12,70.0,2,2
2347,110542982.0,437156.0,433475.0,2.0,2011-11-26,14.0,0,3,4,5,1,0,10,99.0,2,2
2348,110544390.0,436101.0,431199.0,1.0,2011-11-27,5.0,3,1,2,1,1,1,23,20.0,2,2
2349,110544650.0,429559.0,431561.0,2.0,2011-11-27,19.0,4,1,2,1,0,1,20,25.0,10,2
2350,110545451.0,435655.0,436501.0,2.0,2011-11-28,8.0,4,1,4,1,0,1,13,5.0,12,2
2351,110545458.0,437108.0,436060.0,2.0,2011-11-28,12.0,4,1,4,1,0,1,21,95.0,2,2
2352,110545458.0,437108.0,436060.0,2.0,2011-11-28,12.0,4,1,4,1,1,0,0,70.0,1,2
2353,110546154.0,432241.0,436364.0,2.0,2011-11-28,15.0,4,1,4,1,1,1,6,95.0,2,2
2354,110546154.0,432241.0,436364.0,2.0,2011-11-28,15.0,4,1,4,1,1,0,4,65.0,2,2
2355,110546154.0,432241.0,436364.0,2.0,2011-11-28,15.0,4,1,4,1,1,0,16,45.0,2,2
2356,110546154.0,432241.0,436364.0,2.0,2011-11-28,15.0,4,1,4,1,1,0,2,35.0,2,2
2357,110546154.0,432241.0,436364.0,2.0,2011-11-28,15.0,4,1,4,1,1,0,32,70.0,2,2
2358,110546512.0,430065.0,433783.0,2.0,2011-11-28,21.0,4,1,2,1,0,1,58,5.0,2,2
2359,110546770.0,431949.0,425493.0,2.0,2011-11-29,8.0,3,1,4,0,1,0,27,55.0,2,2
2360,110546978.0,434819.0,428722.0,2.0,2011-11-29,8.0,4,1,4,1,0,0,50,60.0,2,2
2361,110547096.0,428433.0,428882.0,1.0,2011-11-29,11.0,0,1,4,1,1,0,65,35.0,1,2
2362,110547152.0,427632.0,435969.0,2.0,2011-11-29,9.0,2,1,4,1,0,0,25,80.0,12,2
2363,110548033.0,428667.0,437011.0,2.0,2011-11-29,18.0,2,3,2,5,0,1,25,55.0,2,2
2364,110548864.0,430864.0,436299.0,1.0,2011-11-30,10.0,4,1,4,1,2,0,53,10.0,2,1
2365,110549012.0,429946.0,433098.0,2.0,2011-11-30,11.0,4,1,4,5,1,0,73,95.0,1,2
2366,110549012.0,429946.0,433098.0,2.0,2011-11-30,11.0,4,1,4,5,1,0,28,5.0,1,2
2367,110549599.0,432269.0,434583.0,2.0,2011-11-30,17.0,4,1,1,1,0,1,20,45.0,2,2
2368,110549599.0,432269.0,434583.0,2.0,2011-11-30,17.0,4,1,1,1,1,1,18,65.0,2,2
2369,110549630.0,420225.0,445547.0,1.0,2011-11-30,18.0,0,1,1,1,2,1,11,55.0,2,2
2370,110549730.0,432799.0,425993.0,4.0,2011-11-30,19.0,3,1,2,1,0,1,32,80.0,2,2
2371,110549730.0,432799.0,425993.0,4.0,2011-11-30,19.0,3,1,2,1,0,0,29,99.0,2,2
2372,110549730.0,432799.0,425993.0,4.0,2011-11-30,19.0,3,1,2,1,1,1,26,35.0,2,2
2373,110549812.0,429927.0,433658.0,1.0,2011-11-30,19.0,4,1,2,1,2,1,72,25.0,14,1
2374,110550605.0,423279.0,437507.0,4.0,2011-11-30,18.0,0,3,2,5,0,0,33,15.0,2,2
2375,110551121.0,436853.0,428983.0,2.0,2011-12-01,16.0,0,1,2,1,0,1,60,95.0,2,2
2376,110551121.0,436853.0,428983.0,2.0,2011-12-01,16.0,0,1,2,1,1,1,79,80.0,2,2
2377,110551121.0,436853.0,428983.0,2.0,2011-12-01,16.0,0,1,2,1,1,0,76,55.0,2,2
2378,110553000.0,424839.0,440203.0,1.0,2011-12-01,16.0,4,1,1,1,2,0,38,95.0,2,2
2379,110553449.0,431215.0,429814.0,2.0,2011-12-01,19.0,4,1,2,1,0,0,32,55.0,2,2
2380,110554495.0,431522.0,427032.0,2.0,2011-12-01,18.0,0,1,1,1,0,1,50,95.0,8,1
2381,110557085.0,430083.0,433908.0,1.0,2011-12-01,16.0,4,1,4,1,2,0,16,70.0,2,2
2382,110562174.0,438278.0,432780.0,2.0,2011-12-01,15.0,0,3,4,4,0,0,41,15.0,2,2
2383,110552243.0,429599.0,432560.0,2.0,2011-12-02,6.0,4,3,2,1,0,1,49,65.0,2,2
2384,110552243.0,429599.0,432560.0,2.0,2011-12-02,6.0,4,3,2,1,1,1,19,35.0,2,2
2385,110552281.0,430374.0,433501.0,1.0,2011-12-02,11.0,4,1,4,1,1,0,21,65.0,1,2
2386,110552319.0,435659.0,437027.0,4.0,2011-12-02,11.0,0,3,4,1,0,1,41,60.0,2,2
2387,110552319.0,435659.0,437027.0,4.0,2011-12-02,11.0,0,3,4,1,1,1,28,65.0,3,2
2388,110552319.0,435659.0,437027.0,4.0,2011-12-02,11.0,0,3,4,1,0,0,32,99.0,2,2
2389,110552319.0,435659.0,437027.0,4.0,2011-12-02,11.0,0,3,4,1,1,1,14,45.0,2,2
2390,110552375.0,427745.0,436149.0,2.0,2011-12-02,12.0,2,3,4,1,0,1,53,80.0,12,2
2391,110553056.0,420662.0,434351.0,3.0,2011-12-02,15.0,0,3,4,1,0,1,14,80.0,12,1
2392,110553089.0,424145.0,444015.0,2.0,2011-12-02,19.0,0,3,2,1,0,1,47,10.0,9,2
2393,110553099.0,435961.0,428277.0,1.0,2011-12-02,21.0,0,3,2,1,0,1,19,95.0,10,2
2394,110553368.0,431402.0,435025.0,2.0,2011-12-02,22.0,4,3,2,1,0,1,20,65.0,10,2
2395,110554197.0,427641.0,433716.0,2.0,2011-12-02,15.0,0,3,4,1,0,1,54,95.0,9,2
2396,110555114.0,430189.0,434107.0,1.0,2011-12-02,12.0,4,1,4,1,2,0,22,99.0,2,2
2397,110553353.0,423005.0,437645.0,2.0,2011-12-03,0.0,0,1,1,1,0,0,31,20.0,2,2
2398,110553353.0,423005.0,437645.0,2.0,2011-12-03,0.0,0,1,1,1,1,1,30,70.0,2,2
2399,110553749.0,430767.0,435233.0,1.0,2011-12-03,9.0,4,1,4,1,2,1,14,95.0,2,2
2400,110554205.0,440574.0,428696.0,2.0,2011-12-03,14.0,4,3,4,1,0,0,22,35.0,2,2
2401,110554323.0,436828.0,433635.0,1.0,2011-12-03,17.0,4,3,2,0,2,1,13,15.0,2,1
2402,110555434.0,435088.0,442942.0,2.0,2011-12-03,17.0,4,1,0,1,2,0,31,70.0,2,2
2403,110555745.0,431923.0,434803.0,1.0,2011-12-03,22.0,4,3,2,5,2,1,20,60.0,2,2
2404,110555050.0,429785.0,430630.0,2.0,2011-12-04,9.0,0,3,4,4,0,1,57,60.0,12,1
2405,110555253.0,439240.0,439260.0,3.0,2011-12-04,9.0,0,3,4,1,0,0,33,35.0,2,1
2406,110555253.0,439240.0,439260.0,3.0,2011-12-04,9.0,0,3,4,1,0,0,26,45.0,2,2
2407,110555253.0,439240.0,439260.0,3.0,2011-12-04,9.0,0,3,4,1,0,0,63,5.0,2,1
2408,110555860.0,427170.0,430583.0,1.0,2011-12-04,23.0,3,2,1,1,0,1,20,60.0,2,2
2409,110557920.0,437384.0,441380.0,2.0,2011-12-05,9.0,4,3,4,5,0,0,39,85.0,13,2
2410,110558854.0,438469.0,432704.0,2.0,2011-12-05,8.0,0,2,4,1,0,0,26,35.0,2,2
2411,110564322.0,431434.0,435684.0,1.0,2011-12-05,17.0,4,1,1,1,2,1,39,10.0,2,2
2412,110557681.0,433220.0,430022.0,2.0,2011-12-06,6.0,2,1,2,4,0,1,60,99.0,12,2
2413,110557876.0,425427.0,434302.0,1.0,2011-12-06,8.0,0,3,4,1,0,1,39,55.0,12,1
2414,110557876.0,425427.0,434302.0,1.0,2011-12-06,8.0,0,3,4,1,2,0,51,35.0,12,2
2415,110558037.0,425771.0,442727.0,2.0,2011-12-06,7.0,4,3,1,1,0,0,41,85.0,2,2
2416,110558045.0,423096.0,437692.0,2.0,2011-12-06,10.0,0,3,4,1,0,1,29,45.0,2,2
2417,110558045.0,423096.0,437692.0,2.0,2011-12-06,10.0,0,3,4,1,1,1,55,10.0,2,2
2418,110558634.0,432580.0,434645.0,1.0,2011-12-06,15.0,2,1,4,1,2,0,12,45.0,2,2
2419,110558743.0,424890.0,427721.0,2.0,2011-12-06,16.0,0,1,4,1,0,0,35,99.0,2,2
2420,110558743.0,424890.0,427721.0,2.0,2011-12-06,16.0,0,1,4,1,1,1,14,95.0,2,2
2421,110559053.0,431957.0,435853.0,2.0,2011-12-06,20.0,2,3,2,5,1,1,23,95.0,2,2
2422,110559095.0,443212.0,439759.0,3.0,2011-12-06,18.0,1,3,0,5,0,0,60,15.0,2,2
2423,110559120.0,433376.0,437250.0,1.0,2011-12-06,20.0,4,1,1,1,0,1,36,45.0,2,2
2424,110559120.0,433376.0,437250.0,1.0,2011-12-06,20.0,4,1,1,1,1,1,28,80.0,2,2
2425,110559157.0,432476.0,436529.0,1.0,2011-12-06,16.0,4,1,1,1,2,0,12,60.0,2,2
2426,110559841.0,429695.0,433956.0,2.0,2011-12-07,12.0,4,1,4,1,0,1,18,70.0,12,1
2427,110559921.0,430669.0,434730.0,2.0,2011-12-07,12.0,0,1,4,1,0,0,40,95.0,2,2
2428,110559992.0,438037.0,431438.0,1.0,2011-12-07,13.0,4,3,4,1,0,1,67,65.0,2,2
2429,110560079.0,430301.0,433839.0,1.0,2011-12-07,13.0,4,1,4,1,1,0,84,55.0,1,2
2430,110560249.0,430717.0,433451.0,2.0,2011-12-07,15.0,4,3,2,4,0,1,19,95.0,2,2
2431,110560249.0,430717.0,433451.0,2.0,2011-12-07,15.0,4,3,2,4,1,1,19,15.0,2,2
2432,110560551.0,431271.0,435018.0,1.0,2011-12-07,17.0,0,1,2,1,2,0,14,65.0,2,2
2433,110560581.0,428777.0,442056.0,2.0,2011-12-07,15.0,4,3,4,1,0,1,39,99.0,2,2
2434,110560707.0,420015.0,440888.0,1.0,2011-12-07,16.0,0,3,2,1,2,0,81,65.0,3,0
2435,110560847.0,429897.0,434269.0,1.0,2011-12-08,0.0,4,3,2,1,2,1,19,35.0,2,1
2436,110561157.0,422001.0,436536.0,2.0,2011-12-08,5.0,0,3,2,5,0,1,26,25.0,12,2
2437,110562075.0,425626.0,433079.0,2.0,2011-12-08,13.0,4,3,4,4,0,1,39,85.0,3,2
2438,110562075.0,425626.0,433079.0,2.0,2011-12-08,13.0,4,3,4,4,0,1,75,5.0,2,2
2439,110562075.0,425626.0,433079.0,2.0,2011-12-08,13.0,4,3,4,4,1,0,37,35.0,2,2
2440,110562075.0,425626.0,433079.0,2.0,2011-12-08,13.0,4,3,4,4,1,1,75,15.0,2,2
2441,110562207.0,423724.0,434337.0,3.0,2011-12-08,14.0,0,1,4,1,1,0,36,10.0,1,2
2442,110562207.0,423724.0,434337.0,3.0,2011-12-08,14.0,0,1,4,1,1,0,41,45.0,1,2
2443,110562809.0,430522.0,432737.0,1.0,2011-12-08,9.0,0,1,4,1,1,0,75,95.0,1,2
2444,110562897.0,422259.0,433376.0,1.0,2011-12-08,11.0,2,3,4,4,1,0,56,70.0,1,2
2445,110562769.0,425478.0,437536.0,2.0,2011-12-09,7.0,4,3,1,5,0,1,26,15.0,2,2
2446,110562769.0,425478.0,437536.0,2.0,2011-12-09,7.0,4,3,1,5,0,1,43,10.0,2,2
2447,110562769.0,425478.0,437536.0,2.0,2011-12-09,7.0,4,3,1,5,1,1,21,55.0,2,2
2448,110563450.0,431453.0,432440.0,2.0,2011-12-09,9.0,0,3,4,1,0,1,58,20.0,2,2
2449,110563450.0,431453.0,432440.0,2.0,2011-12-09,9.0,0,3,4,1,1,1,26,85.0,2,2
2450,110563971.0,431360.0,435236.0,2.0,2011-12-09,16.0,4,3,2,1,0,1,52,55.0,14,2
2451,110564061.0,427526.0,433844.0,2.0,2011-12-09,13.0,4,3,4,1,0,0,34,35.0,2,2
2452,110564111.0,424994.0,426972.0,2.0,2011-12-09,12.0,3,3,4,1,0,1,32,99.0,2,2
2453,110564111.0,424994.0,426972.0,2.0,2011-12-09,12.0,3,3,4,1,1,0,27,85.0,2,2
2454,110564347.0,423106.0,433789.0,1.0,2011-12-09,23.0,4,2,2,1,2,1,49,5.0,2,1
2455,110564790.0,429647.0,433797.0,1.0,2011-12-09,19.0,4,3,2,1,1,1,28,99.0,1,2
2456,110564945.0,431911.0,435909.0,2.0,2011-12-09,19.0,2,3,2,1,0,1,55,35.0,2,2
2457,110564512.0,430086.0,431192.0,2.0,2011-12-10,6.0,0,3,2,1,0,1,29,35.0,12,2
2458,110565231.0,431955.0,428438.0,2.0,2011-12-10,15.0,3,1,4,1,1,0,37,80.0,2,2
2459,110565231.0,431955.0,428438.0,2.0,2011-12-10,15.0,3,1,4,1,1,1,5,15.0,2,2
2460,110565231.0,431955.0,428438.0,2.0,2011-12-10,15.0,3,1,4,1,1,1,3,20.0,2,2
2461,110565378.0,428114.0,426500.0,4.0,2011-12-10,14.0,0,3,4,1,0,1,41,60.0,2,2
2462,110565378.0,428114.0,426500.0,4.0,2011-12-10,14.0,0,3,4,1,0,1,26,85.0,2,2
2463,110565398.0,421632.0,434561.0,1.0,2011-12-10,17.0,4,1,1,1,2,1,85,55.0,14,0
2464,110566152.0,425006.0,434371.0,1.0,2011-12-10,17.0,0,3,2,5,2,1,49,80.0,2,2
2465,110565810.0,424591.0,433586.0,1.0,2011-12-11,3.0,2,1,1,1,0,0,27,80.0,2,2
2466,110566502.0,420898.0,434458.0,2.0,2011-12-11,17.0,0,3,2,1,0,1,47,15.0,2,2
2467,110567704.0,426240.0,440138.0,1.0,2011-12-12,12.0,4,3,4,1,1,1,34,65.0,1,2
2468,110568012.0,426263.0,442461.0,2.0,2011-12-12,15.0,4,3,4,1,0,0,51,60.0,2,2
2469,110568012.0,426263.0,442461.0,2.0,2011-12-12,15.0,4,3,4,1,1,0,2,35.0,2,2
2470,110568012.0,426263.0,442461.0,2.0,2011-12-12,15.0,4,3,4,1,1,0,3,20.0,2,2
2471,110568012.0,426263.0,442461.0,2.0,2011-12-12,15.0,4,3,4,1,1,0,5,45.0,2,2
2472,110568098.0,435966.0,437141.0,2.0,2011-12-12,16.0,4,3,2,1,0,1,16,10.0,6,2
2473,110568425.0,431523.0,430007.0,2.0,2011-12-12,21.0,4,1,1,1,1,1,19,99.0,2,2
2474,110569192.0,435025.0,436204.0,2.0,2011-12-12,13.0,4,1,4,1,0,1,33,5.0,10,1
2475,110569573.0,429624.0,434639.0,1.0,2011-12-12,12.0,0,1,4,1,2,1,18,85.0,2,2
2476,110571528.0,428098.0,434758.0,2.0,2011-12-12,12.0,4,1,4,1,0,1,23,5.0,9,2
2477,110024899.0,427132.0,435651.0,1.0,2011-12-13,8.0,4,1,4,1,2,0,34,15.0,2,2
2478,110572773.0,432095.0,433858.0,1.0,2011-12-13,20.0,4,1,1,1,1,0,57,99.0,14,2
2479,110570417.0,424277.0,428342.0,2.0,2011-12-14,7.0,0,3,4,1,0,1,49,65.0,10,1
2480,110570492.0,429430.0,437321.0,1.0,2011-12-14,9.0,4,1,4,1,2,1,65,85.0,2,2
2481,110571399.0,436580.0,435578.0,2.0,2011-12-14,17.0,4,1,2,1,0,1,57,65.0,2,2
2482,110571399.0,436580.0,435578.0,2.0,2011-12-14,17.0,4,1,2,1,1,1,25,85.0,2,2
2483,110571495.0,428054.0,431119.0,1.0,2011-12-14,10.0,0,1,4,1,2,1,19,60.0,2,2
2484,110571667.0,422235.0,433016.0,1.0,2011-12-14,22.0,4,1,1,1,0,0,25,99.0,2,2
2485,110572034.0,425941.0,438104.0,3.0,2011-12-14,13.0,0,3,4,5,0,1,41,99.0,2,2
2486,110572034.0,425941.0,438104.0,3.0,2011-12-14,13.0,0,3,4,5,0,1,75,85.0,2,2
2487,110574386.0,427365.0,434649.0,2.0,2011-12-14,15.0,0,3,4,5,0,1,21,5.0,2,2
2488,110574386.0,427365.0,434649.0,2.0,2011-12-14,15.0,0,3,4,5,1,0,21,65.0,2,2
2489,120003116.0,420328.0,434223.0,2.0,2011-12-14,15.0,0,1,4,1,0,1,31,20.0,2,2
2490,110572107.0,433182.0,434025.0,1.0,2011-12-15,10.0,0,3,4,1,2,1,48,15.0,1,0
2491,110572454.0,424504.0,435461.0,3.0,2011-12-15,9.0,4,2,4,1,0,1,18,55.0,2,2
2492,110572503.0,424525.0,435475.0,2.0,2011-12-15,9.0,4,2,4,1,0,1,40,60.0,2,2
2493,110572503.0,424525.0,435475.0,2.0,2011-12-15,9.0,4,2,4,1,0,1,51,35.0,3,2
2494,110572524.0,440319.0,448263.0,1.0,2011-12-15,11.0,4,1,4,1,2,1,77,5.0,2,2
2495,110572767.0,423732.0,437374.0,2.0,2011-12-15,15.0,0,1,4,1,2,1,65,70.0,2,2
2496,110573004.0,424971.0,443430.0,2.0,2011-12-15,17.0,0,1,1,1,0,1,24,99.0,2,2
2497,110574117.0,433168.0,434011.0,3.0,2011-12-15,11.0,0,3,4,1,1,0,32,55.0,2,2
2498,110574049.0,442562.0,442439.0,8.0,2011-12-16,6.0,1,3,0,1,0,1,49,35.0,4,2
2499,110574049.0,442562.0,442439.0,8.0,2011-12-16,6.0,1,3,0,1,0,1,70,85.0,2,2
2500,110574049.0,442562.0,442439.0,8.0,2011-12-16,6.0,1,3,0,1,0,1,29,10.0,2,1
2501,110574385.0,427033.0,426071.0,2.0,2011-12-16,17.0,3,1,2,1,0,1,44,20.0,2,2
2502,110574518.0,428045.0,432044.0,1.0,2011-12-16,19.0,0,3,2,1,2,1,9,95.0,2,2
2503,110574594.0,427502.0,425501.0,2.0,2011-12-16,19.0,0,3,2,5,1,1,27,10.0,2,2
2504,110574594.0,427502.0,425501.0,2.0,2011-12-16,19.0,0,3,2,5,1,0,48,15.0,2,2
2505,110574924.0,429782.0,433661.0,1.0,2011-12-16,23.0,4,1,2,1,0,1,45,70.0,14,2
2506,110574924.0,429782.0,433661.0,1.0,2011-12-16,23.0,4,1,2,1,2,1,36,5.0,14,2
2507,110574928.0,433668.0,428939.0,2.0,2011-12-16,23.0,4,1,2,1,0,1,51,60.0,2,2
2508,120007402.0,427450.0,434602.0,1.0,2011-12-16,1.0,0,3,2,5,2,1,22,5.0,2,2
2509,110574885.0,429951.0,433084.0,1.0,2011-12-17,0.0,4,3,2,1,2,1,49,25.0,2,1
2510,110575119.0,440041.0,432812.0,1.0,2011-12-17,9.0,4,2,4,1,0,0,30,10.0,10,2
